"cs","week","SALES_dep","Base","trend","seasonality","route4","route6","regular_price","total_price","total_TRP","TEMP_DEP","tv","OOH","newspaper","radio","magazine","DEPARTURES","competitor_ooh","competitor_tv","display","email","search","yt","competitor_magazine"
"ROUTE1",2013-01-01,2690.00000108707,1734.41674804033,0,0,0,0,595.316463466778,0,353.546294072945,-961.97497386106,0,0,0,0,0.635674987736894,0,-2.03106497188339,0,0,1.41875690877094,4.66606361051257,0,0
"ROUTE1",2013-01-08,4146.99999897826,2754.85323028322,0,0,0,0,1106.37562691062,0,197.831254280118,0,0,59.8167657003755,0,0,2.57805719262835,0,-7.27579867181953,-0.0132261760291775,0,13.9172980028131,8.76040534038659,2.86736126810341,-1.43205579991687
"ROUTE1",2013-01-15,3852.0000003158,2711.85519907418,0,0,0,0,931.472623940406,0,183.650547643362,0,0,0,0,0,3.2563343789347,0,-7.1656995266151,-4.38403694690143,0,11.7171616705256,6.27083022702761,3.77730338136723,0
"ROUTE1",2013-01-22,3843.99999965333,2662.9344871516,0,0,0,0,859.132449503729,0,302.421156402407,0,0,0,0,0,0,0,-7.03478611218674,-2.74520734247595,0,10.8071816052362,5.78272631821975,2.92199867214207,-0.765967694454234
"ROUTE1",2013-01-29,4280.00000181539,2613.66950565622,39.8664723047659,582.899604455089,0,0,856.034449597818,0,168.551387782179,0,0,0,0,0,0,0,-6.91497024320301,-4.15842252534345,0,10.3228611391063,6.07864167015363,2.57707921005494,0
"ROUTE1",2013-02-05,4111.00000041982,2592.43620753313,27.0068620095743,480.634320729087,0,0,969.221178813311,0,0,0,0,24.0731104346425,0,0,0,0,-6.93810939458276,-3.93609885662075,0,8.31912582776011,7.24068631494453,2.0685087573732,-1.1206656711852
"ROUTE1",2013-02-12,3962.9999992453,2602.17894990869,5.56030813718686,364.89224627863,0,0,851.779882427302,0,102.163423207503,0,0,21.1561526139834,0,0,0,0,-6.96617085969578,-4.97767825981485,0,7.31109077511434,6.3237672993354,1.63417859756061,-1.41656398523666
"ROUTE1",2013-02-19,3704.00000086648,2507.42739570975,0,135.230912742552,0,0,926.568077368708,0,95.8472944811285,-62.4196220379324,0,23.0137105330503,0,0,0,0,-6.85923938999818,-5.68849162020045,0,7.95302103597634,6.63745067309768,1.3221383222157,-0.603061744261978
"ROUTE1",2013-02-26,4615.99999913249,2450.23818405178,153.272965619502,668.332877283508,0,0,1020.79896682147,0,100.659628805915,0,0,25.3541779699344,0,0,0,179.649397238465,-6.28896644323656,-0.350312812345539,0,8.60201966228651,6.99152421528591,2.10025746434567,0
"ROUTE1",2013-03-05,4421.99999815429,2317.91678785596,46.4070290524838,628.444702161788,0,0,646.399758460199,0,0,0,0.684255228180874,18.8233998339446,5.81543221923423,1.0626549767656,0,742.453643449535,-4.22246871032994,-0.0321652136826803,0,5.65229233785636,5.19994555050616,3.14009702783938,-0.713962844134484
"ROUTE1",2013-03-12,4123.00000120845,2166.39569435018,74.5145458370789,530.100874831488,0,0,507.971540244434,0,0,0,3.69614334333144,24.7987763467759,7.88981729978914,1.7134123201081,0,792.011254672686,-3.94626579320515,-0.0300612014427875,0,6.02957394819048,5.26331750982699,2.61505050455653,0
"ROUTE1",2013-03-19,3628.99999922677,2085.18356000313,0,194.765418040611,0,0,495.963763830151,0,15.2955213100621,0,8.09842366778362,24.2125660217318,10.840287853382,8.26151681684988,0.716846323449495,773.289154495325,-3.79845321799409,-0.0289352196077961,0,5.88704278235309,3.21280657602037,3.27309150591726,-0.526076361283969
"ROUTE1",2013-03-26,3896.00000092559,2090.04500197684,0,219.024639451533,0,0,474.005520039106,0,314.69367275335,0,12.0799509319951,23.140581602132,5.35101253804882,6.8379601484796,1.49502911764172,739.052637608993,-3.80718680297907,-0.0290017488461468,0,5.6264005136016,2.2053341418534,2.44226010201048,0
"ROUTE1",2013-04-02,4389.00000136834,2095.36061247089,75.4125142161559,337.13212600239,0,0,568.96004166162,0,347.694352043596,0,18.050224813493,27.7761876514369,5.2072530537984,7.55832292206878,3.08672291981004,887.102368448054,-3.11990096807681,-3.0132874732039,0,10.0237749211805,2.98916367661684,2.64633656723346,0
"ROUTE1",2013-04-09,4221.9999982763,2115.47811920654,40.8390507460675,263.979579340282,0,0,529.391025272399,0,293.875212553208,0,21.4860615492164,104.32932002619,8.42180473497451,1.204171616869,1.30681474504435,825.407757955681,-2.84410049357885,-3.60575885527678,0,10.3937250757814,3.00854291681077,2.87881253723413,-0.443352405578925
"ROUTE1",2013-04-16,3948.00000176329,2108.26057411737,74.1040302082279,119.965219552347,0,0,540.302748140848,0,104.286253141941,0,22.2857398261589,106.479739230206,9.14004849854273,1.85761746214263,2.35281924609473,842.420930220259,-2.83437842365573,-3.75032934507691,0,10.6079588692981,2.66283030874985,3.27349294110401,0
"ROUTE1",2013-04-23,3712.00000034859,2071.57725522633,0,117.529428278677,0,0,496.902178672949,0,99.166458375574,0,16.7237404777953,97.9266061297624,10.4711046471189,8.43693500194394,2.04825734038208,774.752297719235,-2.78524600722713,-3.56712322060578,0,9.75585982407985,2.77464185041942,3.93523680432409,-0.37441046820392
"ROUTE1",2013-04-30,3751.99999952682,2016.86604369125,0,238.94649344461,0,0,494.132028198636,0,87.9327577326876,0,13.1101663544538,97.3806809033069,8.99610415087052,7.26593018296755,2.20660743220574,770.433177101301,-6.16015608321867,-3.46892253084639,0,9.19623944960822,2.86424870512731,2.66952217979684,0
"ROUTE1",2013-05-07,3322.99999882169,2006.29393845254,0,304.021633603218,0,0,254.110308403925,0,0,0,13.3152733709996,71.2139043993636,7.61766439453397,5.5983522957828,4.01477192381527,644.618395498363,-9.0082491778319,-3.51896428281598,0,7.10675936129943,2.5856905436673,2.50330657418063,-0.514904142048297
"ROUTE1",2013-05-14,3389.0000013317,2013.03030326327,0,258.892961897163,0,0,269.923829795607,0,68.1876829903265,-42.9677401254226,18.2898060704274,91.8771105554839,9.38461328164024,0.998944772855801,4.98380391206256,639.897364962237,-9.19559129400568,-3.76931861231488,0,7.5490196217797,3.00453450473127,2.98002570411421,0
"ROUTE1",2013-05-21,3454.00000101332,2089.00872793001,105.538362207453,-86.2622609769414,0,0,307.618219920506,0,66.1857140017259,0,18.5354294978575,104.707588144103,11.2814544016399,1.7207572288205,3.95103176662621,729.25791135433,-9.72469362071874,-3.86959003387991,0,8.60322699168609,3.86762553666817,3.72395203189259,-0.685765317639914
"ROUTE1",2013-05-28,3199.00000016149,2303.17246453429,0,-53.58910195688,0,0,269.012626312801,0,122.474987606634,0,13.4900756822955,87.9165917513698,5.18806424439582,6.43590048125222,3.51968987941954,375.261437709978,-10.5399007047538,-4.23528382817284,0,7.523535791855,2.94931663089481,2.05530953631266,0
"ROUTE1",2013-06-04,3356.0000013857,2422.99630760491,22.3134200682,215.573673250532,0,0,385.629817405066,0,0,-88.5731706614575,12.4762901089836,79.2143669987939,8.57522045717076,8.51728653739732,7.27647887544758,176.176785954829,-11.060199466791,-4.18335629677539,0,10.2824919387982,4.60605920267109,2.36180298290525,-0.808677535741724
"ROUTE1",2013-06-11,3233.00000088768,2612.15574235972,0,19.8091288384479,0,0,323.640900624464,0,0,-31.1270851849916,14.0245664237521,73.6648081839902,4.01484644524989,0,5.856059740623,163.834284556386,-11.6459080790315,-0.365183940507962,0,9.56212648062346,4.44064648252942,1.99689075189411,0
"ROUTE1",2013-06-18,3164.00000035581,2593.82535312971,0,-84.4683595448964,0,0,308.056120957579,0,0,-31.6385716077959,15.8775583089625,70.1175130104331,1.93974305034363,0,2.79303930920654,155.944919455231,-11.8372759449351,-0.0528981014529983,0,9.10166664980523,4.08926598321155,2.25482050132763,-0.485034108026166
"ROUTE1",2013-06-25,2792.00000032872,2373.2462676249,0,-335.972750076851,0,0,238.697540149203,0,0,-31.9070277144387,7.57760163826779,31.5513040783309,2.27657534132788,0,0.945711947570163,122.873382254146,-11.9377162888554,0,0,7.17145880300634,3.34976357643127,4.31039491554123,0
"ROUTE1",2013-07-02,2657.99999927386,2127.73233018219,51.2331452142163,-380.574659066235,0,0,302.42568050016,0,0,-275.371823986566,1.38684454343838,32.8189488935063,1.64883528967825,0,2.80328017659912,127.810097565527,-6.14142209485206,0,0,6.05727754599802,2.51006589845164,1.57349346408937,0
"ROUTE1",2013-07-09,3376.99999869794,2701.41785361465,100.54455008642,-93.6118647788899,0,0,368.328288922585,0,0,-32.9873595077664,2.7198030206393,38.0742849733757,0.971091579488559,0,4.26428601464186,148.276475671885,-2.7065081683912,-2.30352104663817,0,6.32526125157352,3.73021486600536,2.34788869667243,-0.990534653173471
"ROUTE1",2013-07-16,3893.0000015165,2686.85716697184,401.83493256476,-126.321282239793,0,0,545.008871624849,0,0,-33.1756980354246,4.67104134191835,47.7887229973789,0,0,5.58508495850153,186.108378078966,-2.72196074692844,-2.11328683165152,0,7.93911581133761,4.40002689584281,2.80666027110543,0
"ROUTE1",2013-07-23,3843.99999965333,2718.82857724955,299.671486363155,-127.603070226433,0,0,486.678366033479,0,133.869782861524,0,5.0099120304331,22.8898170531281,0,0,1.83279336541256,162.187937679126,-2.74698367692708,-2.36472017435934,0,6.91870421808867,3.76152499771471,2.35109780172812,-0.861604979617863
"ROUTE1",2013-07-30,3911.00000095618,2767.83830243399,352.063610250654,-46.248707966705,0,0,517.367148009514,0,111.047814446642,0,4.44745245056924,24.3331945567142,2.1033770747397,0,3.88368624055237,114.549883517124,-2.31844847962463,0,0,6.86085394939906,4.24727007444468,2.25740795184077,0
"ROUTE1",2013-08-06,3835.99999998723,2764.32049566616,196.388357018982,40.1220162990584,0,0,516.037225145514,0,159.058336048353,0,3.20933945243092,24.270644640432,3.55883409961688,0,3.13904316267645,114.255426264196,-1.23869094677424,-5.2496787322793,0,5.54821944122597,4.14884083032354,1.94322191826224,-1.06747519375031
"ROUTE1",2013-08-13,3393.00000073211,2616.03894132008,188.27413631779,-121.361154774344,0,0,415.417656890432,0,46.2939428640391,0,2.15226800213047,19.5382306478094,1.773073025682,0.889974885981506,1.47083588313603,91.9773209235162,-1.22458945821383,-5.93071885425204,0,4.46639933686588,3.16215305177178,1.54506758287442,0
"ROUTE1",2013-08-20,3512.00000086041,2556.9082227213,191.172955957047,-184.610092870994,0,0,468.673736096813,0,151.933674013228,0,3.45748441849982,22.0430099745262,0.673597720549666,1.51765828101316,0,103.768710641901,-1.22640638051174,-5.77850725339372,0,5.03898673873984,4.86371592747567,1.94824836931375,-1.1086816835367
"ROUTE1",2013-08-27,3381.99999844927,2491.64006055326,123.70013507231,-319.722432464825,0,0,395.818866348372,0,239.167406867246,0,5.67038570922216,18.6164458279363,1.6092176173724,6.32868632203479,0.846015581130616,87.6379669805632,-1.25760348919281,-6.26937071315059,0,4.25568122311099,5.47869660451245,1.23043374218978,0
"ROUTE1",2013-09-03,3514.99999913965,2448.33422899565,211.146350503171,-131.352987052154,0,0,488.114284993712,0,188.296655878879,-296.501030785788,11.9294930927674,22.9573522562453,7.58577894840725,7.69482250716484,2.66043948244418,108.073028417424,-11.2892906014408,-6.13132031459584,0,8.17203687748361,6.30176581082493,3.73376137546995,-1.12020056114989
"ROUTE1",2013-09-10,4306.99999976695,2865.64665077743,321.742090667685,77.5782134606741,0,0,579.793210520156,0,238.07318192273,-69.815320774807,21.1198708903501,27.2692633239818,13.3315287366631,9.07352246173022,5.69375876798351,128.371592561733,-12.9311850746814,-6.53846816004013,0,10.2316872769221,7.52546281285119,1.54996558605458,0
"ROUTE1",2013-09-17,4105.0000004658,2909.75628494077,220.114115857194,-41.6383423023527,0,0,528.635786236401,0,117.616049219779,0,27.470818277197,138.668781152767,14.9323526960794,7.95617068783918,3.48705587557916,117.044864501619,-13.0107271684808,-7.86679275899069,0,9.32890546149757,7.5457949705314,2.44302058854075,-0.808774601371031
"ROUTE1",2013-09-24,3795.00000064617,2938.28018694439,0,10.4666328274252,0,0,523.924136211689,0,0,0,29.2087109429501,138.006542077424,7.79024244966909,8.06354451449714,4.31787737673676,116.001661500461,-12.9935458878025,-5.7991991935306,0,9.24575835191361,7.82748132831248,1.86722612070416,0
"ROUTE1",2013-10-01,4001.0000005712,2921.00469133376,0,149.92810992743,0,0,519.903039386736,0,84.5199975180368,0,31.1025823103753,136.947347377628,9.19171211949699,10.3232105291965,5.4702712469389,115.111353380431,-12.7817130769381,-7.4253490465489,0,7.32232182767264,7.83586585222467,2.33949776127104,0
"ROUTE1",2013-10-08,3935.00000058434,2906.86011300613,0,102.359714689634,0,0,546.850527815972,0,40.8378520741529,0,35.3556067045131,144.045569121487,4.72537057255238,10.3936605803636,6.50062667958636,121.07777717159,-12.6247671723388,-8.23427600394108,0,6.09678944193997,8.04035120439508,1.85604152202222,-1.05737077698053
"ROUTE1",2013-10-15,3469.00000010494,2759.82663160235,0,-166.047605692551,0,0,421.354149077,0,44.90192548732,0,27.6171636121388,87.1279194966842,7.76913591635049,8.37851518405932,6.3086683444453,93.2917153358556,-12.6467966954071,-7.7785375745394,0,4.69764112264833,6.3169599289665,1.40957499711862,0
"ROUTE1",2013-10-22,4125.00000095378,2949.60917452411,0,142.874660698404,0,0,547.751775520058,0,173.930054454796,0,36.6840636301272,112.258039193873,7.23045762335428,8.88381934146828,5.88673317204938,121.277321769504,-12.8073961357017,-6.86212557224219,0,6.10683737498081,8.63554100379168,3.87152264725775,-0.810948739086847
"ROUTE1",2013-10-29,4301.00000093015,2815.75205974744,17.6177135386394,307.685085319226,0,0,601.951941609368,0,210.130900964942,-140.353363730628,37.9446268171622,123.365998384679,12.1556185267582,10.6016879639787,5.53276282834005,133.277741077196,-11.7565278403245,-6.13468628883843,0,7.86508153273188,9.63648965494198,7.48229296474157,0
"ROUTE1",2013-11-05,4238.99999850517,2932.51874632364,74.4850844254372,313.359665603961,0,0,552.822953261907,0,33.9231637490564,0,30.2228231984938,113.297342935359,12.9830442532239,8.96604312412532,5.24624997002752,122.400127540721,-1.37431545379594,-8.5295695873067,0,12.5851665102266,8.69103726853248,17.4985503404592,-0.740316284040874
"ROUTE1",2013-11-12,3899.00000006786,2867.31628065072,149.984708520702,120.81211821495,0,0,510.009590420394,0,22.5825640196113,0,22.5362867048585,52.3221480117689,13.8135935421747,0,3.70028422324181,112.920852048762,-1.34326455548149,-7.09471278950218,0,11.6105085351119,7.86654114985772,3.52452402569829,0
"ROUTE1",2013-11-19,3210.99999971257,2635.46141337685,0,-180.284546361217,0,0,397.452655401252,0,10.7611355200456,0,13.2977574014519,40.7748737556746,8.68732742839585,0,0,87.999703025109,-1.31646804487785,-7.414567482877,0,9.04811896583228,6.13555782759466,1.38145701036216,-0.816059836878452
"ROUTE1",2013-11-26,2483.99999986743,1824.29644040736,74.6472099961753,-522.78500473915,0,0,413.341302487107,0,0,-413.787169442544,7.99259229751099,43.9034457647482,7.7054029874153,0,0.646270645451947,94.7517388337504,-1.17246959794818,-6.60092835925414,0,9.74236248209409,6.28193345346113,0.691300512354045,0
"ROUTE1",2013-12-03,3366.99999945766,2640.64544556824,130.39498662247,-75.8108679178637,0,0,427.508411292668,0,0,0,0,45.4082189131022,4.40898986851264,0,1.45858487418473,97.9993170106633,-1.1331083747721,-5.59822729032747,0,5.37182323471374,7.08901988812576,6.71520218498022,-1.14040120004486
"ROUTE1",2013-12-10,3026.99999993426,2400.49096623754,251.894450548744,-264.171949022416,0,0,230.303122069683,0,0,0,0,36.0042053790958,2.96984952884368,0,1.98932722920397,89.0939646914307,-1.09339266840046,-3.10323843464957,0,4.02367570734959,6.19873086824544,4.03170767411712,0
"ROUTE1",2013-12-17,2774.99999949902,1993.06701437377,268.905200362483,-637.370632843876,0,0,391.906064750947,0,0,0,0,31.4112084715694,1.04981912257127,0,0,77.7283950309323,-1.079338894217,-3.08979984364766,0,3.51038205495098,4.89044380776439,2.53147152402507,-0.770635793307325
"ROUTE1",2013-12-24,4371.00000059745,1393.69246845483,163.012409505213,-1132.50965193263,0,0,318.917085185508,0,2397.75238723253,-180.656738055157,0,25.5611534214795,0.34516298487623,0,0,63.2521805835431,-1.04272002978429,-3.67894732690968,0,2.85660497130588,4.24459928534715,1.36594897281243,0
"ROUTE1",2013-12-31,3462.00000091343,1473.79907121527,229.086094138343,-994.286102136499,0,0,443.528675930812,0,1121.32629796922,-327.752507739348,0,93.2979873966493,0,0,0,87.9669268507108,-0.611049575430889,-3.36839247743447,0,5.4648791169648,6.41132052357217,1.11874777188526,0
"ROUTE1",2014-01-07,4903.00000171,2808.87739187399,72.6681773497527,618.225623826701,0,0,695.557651321684,0,482.767103253099,-68.3612132791761,0,56.9912920016685,6.61937937232462,0,0,137.952904411104,0,-2.70107491509069,0,11.3417319337405,10.413189429617,1.58555693632188,-0.787087990788651
"ROUTE1",2014-01-14,4829.00000061066,2868.274402051,120.064440486291,461.119956061077,0,0,614.242530748559,0,569.700188283483,-69.8071825798304,0,50.3286468967977,4.06971862051304,0,0,121.825331039887,0,-3.42311876371489,0,10.0158112168197,8.81778789122458,0.541187315013519,0
"ROUTE1",2014-01-21,4953.00000203946,2848.04194718883,200.900064749182,422.595710630061,0,0,657.111243669757,0,615.738791916613,-69.3137078488575,0,53.8411427067212,2.20996584316922,0,0,130.32766502271,0,-2.42173201299641,0,10.7148265311834,8.6137395514676,2.90490422976105,-0.734692286854355
"ROUTE1",2014-01-28,4771.99999896062,2903.35027365377,0,643.226570965421,0,0,556.888921233364,0,480.397991327874,-70.6571048344303,0,45.629314927666,1.57435978095112,0,0,110.45014596925,0,-0.0976410116859876,0,9.0806058268456,7.27683955291568,14.1249757225619,0
"ROUTE1",2014-02-04,4768.99999857777,2922.29467976186,0,519.81801434332,0,0,617.968818634712,0,515.825189132752,-145.593288915082,0,50.6339644511348,1.2165280449375,0,0,122.564381549345,-1.8571694689801,-1.95233873082623,0,2.40595051426497,8.36821861187199,7.90425353356886,-1.21786712570877
"ROUTE1",2014-02-11,5045.99999898574,3096.02557678694,0,536.058183538105,0,0,737.703415031077,0,445.305640337152,-75.3566392250818,0,60.444552161529,7.50179053381192,0,0,146.311852804939,-1.92001559357922,-5.3756757000937,0,2.87211564280914,10.6687824244387,3.10808972493421,0
"ROUTE1",2014-02-18,4523.99999893229,3074.26805148489,150.602614693557,172.783389013543,0,0,697.927743325932,0,213.379711110161,-153.173852359029,0,57.1854881336904,4.45561515908612,0,0,138.422974828827,-1.95386617176546,-5.59951593174386,0,2.71725621477901,9.6141873412602,2.64296762655835,-1.15932722432546
"ROUTE1",2014-02-25,5084.99999754567,3168.26433129641,123.555850257758,767.380844250603,0,0,690.979988280004,0,124.436920285174,-38.1222038719402,0,56.6162160743203,2.23918262162373,0,0,137.044997049557,-1.94140291725898,-3.99276594480066,0,2.69020637938009,10.1853771659962,1.60608388484202,-1.02396012143676
"ROUTE1",2014-03-04,5357.00000063769,3142.4430954775,163.841553178434,930.075633650328,0,0,661.221660593815,0,255.959450703149,0,1.18006163125763,54.1779343022453,5.45319060390988,0,0,131.14290147642,-13.9339112217543,-2.76266037830392,0,0,9.85102641487315,1.65349260575757,0
"ROUTE1",2014-03-11,5006.99999834796,3126.34447858923,0,730.55937861028,0,0,656.832879400937,0,187.75173896603,0,5.05824047086217,146.942096054569,10.0223481501186,1.19411856107703,0.422431449860009,130.272455854505,-13.8619932396894,-2.32395190073222,0,0,9.59186841920783,2.00796382129123,0
"ROUTE1",2014-03-18,4535.00000204421,3033.65576409722,101.609335638008,310.595738414776,0,0,738.107838967375,0,0,0,11.061979734664,166.013514027969,7.07970244574669,2.03918156869593,2.34992962689109,147.180343537691,-13.4504786819061,-1.19618671126569,1.36789854759165,0,10.1822541053637,3.75652133221779,-0.833572797325653
"ROUTE1",2014-03-25,4830.00000170684,2896.14457589088,311.831820410203,403.028688413505,0,0,801.874598347195,0,0,0,18.9004031654428,183.07803246612,10.1797844714518,9.61537381350259,4.87183621813696,162.309001591451,-12.8419797291169,-3.06340470311923,12.8466909429169,0,11.6173657832107,3.70183019281454,0
"ROUTE1",2014-04-01,4449.00000086292,2735.07166455937,142.31038067862,369.914988156289,0,0,275.489068090721,0,0,0,16.4100654737017,147.425943312792,8.53188123356249,6.33744748243548,4.79179141316955,720.709528057445,-12.2557972786875,-0.0967802484947211,9.21738036671663,1.96525082697991,8.29473358246304,2.52987762865566,-1.28561397859597
"ROUTE1",2014-04-08,4328.0000020501,2572.55955623073,159.619343454899,277.463033778876,0,0,245.54561716998,0,34.0880764164399,0,18.9658329123182,116.450137307197,11.2438022544091,0.981748922640342,3.44033794585584,867.567639888483,-11.6236696264885,-1.19553379826403,8.39363902393752,2.95128856097223,6.98388481550226,1.74606336785213,-0.8146405157742
"ROUTE1",2014-04-15,4009.00000143319,2456.44745084916,153.689949201526,123.477258898875,0,0,236.485728056375,0,0,-51.9242087038157,16.9757339287736,114.747281935366,10.8287914254852,1.48309405562267,6.47915677280721,867.083207039422,-11.2917872919482,-1.59262393139938,8.67569823591818,2.94964061900176,6.98947079203697,2.68753962281893,0
"ROUTE1",2014-04-22,4292.00000107047,2499.04711661971,299.594810795241,137.610393364132,0,0,247.40680825864,0,25.857491882511,0,15.9402309294807,120.046393553253,5.87716988728803,7.66095512183682,4.97606742213573,907.125730213831,-11.291074354712,-0.945446186921401,8.98830475415161,3.08585713419162,7.30076172930184,1.48190940477456,-0.452662832654114
"ROUTE1",2014-04-29,4547.00000079568,2539.17787857205,446.385161569779,282.569241197366,0,0,208.158112931214,0,0,0,13.4392697047499,104.965633045843,6.73460609470678,6.66340339267362,5.7054628100217,911.085637242282,-9.57757479264628,-1.99591947802319,9.03049487223543,4.27991373522912,7.35940921641178,1.44577641111483,0
"ROUTE1",2014-05-06,5597.00000060806,2570.97439697099,646.908197973792,532.679246020634,0,0,258.04659020771,0,291.676882001727,0,21.5708481486812,86.8590726692214,13.3747310592568,8.88549132695822,7.63547225785832,1129.44212823105,-1.41087635273938,-1.36098058809943,11.427280789587,8.57392875351518,7.26341860022847,1.6823155968545,-1.38697042311843
"ROUTE1",2014-05-13,4508.99999810133,2583.73420565488,175.879922704502,370.289061923171,0,0,223.756891463644,0,39.1760835006698,0,26.1962251128516,66.6453186986194,13.0424626369973,1.69817486537647,7.95550457114858,979.359810558393,-1.41788543062396,-1.81353867533536,9.99271868303214,7.43460955625522,3.01631386101847,0.822694310770416,-0.893856235932224
"ROUTE1",2014-05-20,3438.99999851344,2494.66023740271,0,-102.939597674254,0,0,148.419142589465,0,0,0,16.555305293076,47.5501495351919,7.3752294409749,5.12156317984285,4.21664075851844,698.754336390824,-1.42396709335887,-0.0253188674172322,7.05773739220507,5.30445053064208,1.97577026299171,2.00943573699017,0
"ROUTE1",2014-05-27,3333.999998964,2553.84702058273,0,-59.3596217056149,0,0,0,0,0,0,15.2263764263757,46.7927465491609,7.09670488796009,5.41151598294648,3.86098436095731,684.560169160839,-1.43256244192104,-1.36667469167051,7.98999648345694,5.97712416117543,1.80953201755417,1.4278283508427,0
"ROUTE1",2014-06-03,4492.99999968477,2631.91869906478,419.291000648113,227.240370035849,0,0,0,0,203.688856297432,0,14.0147453116466,61.437797979916,7.79537017512843,0,4.40778424462132,898.811727877831,-2.69344335792973,-0.0689417311043222,10.570115490082,9.93973356948613,2.15582298305585,1.72797600682957,-1.42190887555354
"ROUTE1",2014-06-10,3978.99999830125,2622.29174826519,354.554034708232,20.1298480844967,0,0,0,0,70.3210171234354,0,14.2808650989473,55.0778656822482,6.76588743621497,0,4.29205946552728,805.768325841815,-2.87886460656777,-2.80024248186142,9.43591754850258,9.20453844429937,5.51371895200391,1.36417165033992,0
"ROUTE1",2014-06-17,3468.0000003453,2490.79485995227,153.235520910722,-80.7572375960202,0,0,0,0,57.9636882572753,0,7.04693222050928,46.5054286426802,5.0802002188046,0,2.53877525320582,680.356816949899,-2.81885846920011,-2.63995328061653,8.17230266849459,7.77192435668647,6.88864007191642,1.64491084283749,0
"ROUTE1",2014-06-24,3081.00000124267,2194.85173162945,98.515868308976,-310.25647852754,0,0,0,0,71.1530329931034,0,0.656903886494992,36.7585598716347,4.87509038411076,0,3.94770082239347,648.174322609343,-2.7458206201884,-2.56513177717143,6.55014439429943,7.40429386428457,6.75589884433077,1.35645363424293,0
"ROUTE1",2014-07-01,2577.00000089585,2016.59700249146,0,-347.0809287712,0,0,0,0,30.9890793785159,-100.385917054055,0.274897772894989,27.5601853609429,2.09421696593865,0,1.64566091474367,485.976723236701,-4.74441308979833,-2.41287703032795,1.55359988656461,4.40849562479057,4.86178735069405,1.0383519126075,0
"ROUTE1",2014-07-08,3045.99999861374,2356.89918118623,1.50818516041385,-81.4099564630315,0,0,0,0,0,0,0,35.9372815562334,2.03170446975198,0,1.41543512292872,633.692484430211,-6.17880345904336,-2.68787735795584,1.74281804374879,4.5129833220003,6.66271211552872,1.59721320670334,-1.15897348985516
"ROUTE1",2014-07-15,3196.00000036381,2329.86284410886,38.3642860774713,-109.255926285822,0,0,89.1420125095964,0,28.1550173246545,0,0,37.1279941297811,3.00312569732182,0,2.19381967385745,654.688663782093,-6.1801461990264,-2.66345843108689,1.43041636356698,4.66251232789654,6.02363646291947,1.34567190579765,0
"ROUTE1",2014-07-22,3334.99999883367,2341.20021653134,183.162319216951,-109.894252455351,0,0,90.6041411725755,0,0,0,0,37.7369763917671,4.40670911890087,0,0,665.427024221736,-6.21038246466956,-2.18607433144125,1.41803280490364,4.7389879730406,5.35922713980111,0.946364262649271,0
"ROUTE1",2014-07-29,3780.00000146046,2424.83817593476,325.277598357164,-40.5273902361047,0,0,225.027319683646,0,0,0,0,41.890673830267,2.80467867614176,0,0.573357256986235,738.670373061456,-5.7009248689577,0,6.27123482845122,5.09384159024599,7.93563491453088,1.61711332681193,0
"ROUTE1",2014-08-05,4025.99999919586,2473.34075833798,299.72105974109,37.2889494768934,0,0,341.666758086232,0,32.6796684026901,0,0.106192262344442,43.868409364216,1.4229217102352,0,1.86851086625186,773.544356005685,-1.35681899564543,0,6.46730291155555,4.24613855521007,7.97979030007528,1.79918317540589,-1.00699378743047
"ROUTE1",2014-08-12,3658.99999992972,2350.53406625635,168.827832837335,-109.034024287506,0,0,327.344817926567,0,0,0,0.438906203558424,42.0295394158102,6.22517724192959,0,3.05034283792637,741.119030113243,-1.34830116150832,0,6.61731054781994,4.06814950342758,7.59479340775899,1.15003363799914,-0.301026221373895
"ROUTE1",2014-08-19,3387.0000006172,2274.16456165044,93.1565634141887,-164.183297510857,0,0,307.508793486965,0,0,0,0.744241814368279,36.7031342148431,6.85446244772255,0,1.81256173349264,647.196985965266,-1.33666318053547,0,4.81110497390653,3.55259275513694,6.8436286789003,3.65136948197479,0
"ROUTE1",2014-08-26,3374.99999896512,2144.65970445391,111.678394636609,-275.188894752906,0,0,378.554692458088,0,38.9204637101847,0,1.24101700719353,36.5576208511144,3.99118071994656,0,1.40289026161044,644.631106717144,-1.3265254297641,-1.25141172891537,1.42302957745199,3.53850813449577,6.70245385637496,1.69893658099825,0
"ROUTE1",2014-09-02,3520.00000143566,2285.36706448186,22.3741757658591,-113.159408245271,0,0,390.655286532475,0,0,0,1.83666557031292,37.7261942146414,1.47195368770643,0,3.76171835634728,765.14033027133,-13.3655717537758,-2.39854358764747,1.35462047966895,2.13131945579676,6.82892595137189,1.35174666828488,0
"ROUTE1",2014-09-09,4088.99999850898,2378.04659379385,6.06441846193769,66.2818062096682,0,0,469.193355734803,0,173.435088491633,0,3.04941547353691,45.3107388352186,3.0456882073122,0,5.90871174435799,918.965572831681,-15.4938201337314,-2.65309412331943,8.85908937252687,1.77132480876769,8.23995171359416,0.828242830088147,-1.31259909437631
